value,split,value_feature
59,0,60 55 72 63 68 63 65 75 66 76
50,0,55 72 63 68 63 65 75 66 76 59
87,0,72 63 68 63 65 75 66 76 59 50
58,0,63 68 63 65 75 66 76 59 50 87
71,0,68 63 65 75 66 76 59 50 87 58
55,0,63 65 75 66 76 59 50 87 58 71
47,0,65 75 66 76 59 50 87 58 71 55
41,0,75 66 76 59 50 87 58 71 55 47
45,0,66 76 59 50 87 58 71 55 47 41
48,0,76 59 50 87 58 71 55 47 41 45
60,0,59 50 87 58 71 55 47 41 45 48
59,0,50 87 58 71 55 47 41 45 48 60
49,0,87 58 71 55 47 41 45 48 60 59
74,0,58 71 55 47 41 45 48 60 59 49
62,0,71 55 47 41 45 48 60 59 49 74
90,0,55 47 41 45 48 60 59 49 74 62
85,0,47 41 45 48 60 59 49 74 62 90
84,0,41 45 48 60 59 49 74 62 90 85
112,0,45 48 60 59 49 74 62 90 85 84
75,0,48 60 59 49 74 62 90 85 84 112
98,0,60 59 49 74 62 90 85 84 112 75
86,0,59 49 74 62 90 85 84 112 75 98
80,0,49 74 62 90 85 84 112 75 98 86
64,0,74 62 90 85 84 112 75 98 86 80
77,0,62 90 85 84 112 75 98 86 80 64
63,0,90 85 84 112 75 98 86 80 64 77
49,0,85 84 112 75 98 86 80 64 77 63
61,0,84 112 75 98 86 80 64 77 63 49
50,0,112 75 98 86 80 64 77 63 49 61
62,0,75 98 86 80 64 77 63 49 61 50
40,0,98 86 80 64 77 63 49 61 50 62
55,0,86 80 64 77 63 49 61 50 62 40
56,0,80 64 77 63 49 61 50 62 40 55
59,0,64 77 63 49 61 50 62 40 55 56
55,0,77 63 49 61 50 62 40 55 56 59
74,0,63 49 61 50 62 40 55 56 59 55
71,0,49 61 50 62 40 55 56 59 55 74
61,0,61 50 62 40 55 56 59 55 74 71
65,0,50 62 40 55 56 59 55 74 71 61
54,0,62 40 55 56 59 55 74 71 61 65
67,0,40 55 56 59 55 74 71 61 65 54
64,0,55 56 59 55 74 71 61 65 54 67
59,0,56 59 55 74 71 61 65 54 67 64
36,0,59 55 74 71 61 65 54 67 64 59
44,0,55 74 71 61 65 54 67 64 59 36
59,0,74 71 61 65 54 67 64 59 36 44
67,0,71 61 65 54 67 64 59 36 44 59
47,0,61 65 54 67 64 59 36 44 59 67
69,0,65 54 67 64 59 36 44 59 67 47
69,0,54 67 64 59 36 44 59 67 47 69
88,0,67 64 59 36 44 59 67 47 69 69
53,0,64 59 36 44 59 67 47 69 69 88
72,0,59 36 44 59 67 47 69 69 88 53
58,0,36 44 59 67 47 69 69 88 53 72
40,0,44 59 67 47 69 69 88 53 72 58
60,0,59 67 47 69 69 88 53 72 58 40
65,0,67 47 69 69 88 53 72 58 40 60
58,0,47 69 69 88 53 72 58 40 60 65
66,0,69 69 88 53 72 58 40 60 65 58
64,0,69 88 53 72 58 40 60 65 58 66
68,0,88 53 72 58 40 60 65 58 66 64
59,0,53 72 58 40 60 65 58 66 64 68
69,0,72 58 40 60 65 58 66 64 68 59
71,0,58 40 60 65 58 66 64 68 59 69
64,0,40 60 65 58 66 64 68 59 69 71
63,0,60 65 58 66 64 68 59 69 71 64
63,0,65 58 66 64 68 59 69 71 64 63
64,0,58 66 64 68 59 69 71 64 63 63
69,0,66 64 68 59 69 71 64 63 63 64
40,0,64 68 59 69 71 64 63 63 64 69
30,0,68 59 69 71 64 63 63 64 69 40
51,0,59 69 71 64 63 63 64 69 40 30
64,0,69 71 64 63 63 64 69 40 30 51
56,0,71 64 63 63 64 69 40 30 51 64
43,0,64 63 63 64 69 40 30 51 64 56
51,0,63 63 64 69 40 30 51 64 56 43
74,0,63 64 69 40 30 51 64 56 43 51
51,0,64 69 40 30 51 64 56 43 51 74
48,0,69 40 30 51 64 56 43 51 74 51
50,0,40 30 51 64 56 43 51 74 51 48
62,0,30 51 64 56 43 51 74 51 48 50
61,0,51 64 56 43 51 74 51 48 50 62
46,0,64 56 43 51 74 51 48 50 62 61
46,0,56 43 51 74 51 48 50 62 61 46
58,0,43 51 74 51 48 50 62 61 46 46
55,0,51 74 51 48 50 62 61 46 46 58
34,0,74 51 48 50 62 61 46 46 58 55
53,0,51 48 50 62 61 46 46 58 55 34
34,0,48 50 62 61 46 46 58 55 34 53
30,0,50 62 61 46 46 58 55 34 53 34
32,0,62 61 46 46 58 55 34 53 34 30
33,0,61 46 46 58 55 34 53 34 30 32
43,0,46 46 58 55 34 53 34 30 32 33
33,0,46 58 55 34 53 34 30 32 33 43
34,0,58 55 34 53 34 30 32 33 43 33
33,0,55 34 53 34 30 32 33 43 33 34
30,0,34 53 34 30 32 33 43 33 34 33
25,0,53 34 30 32 33 43 33 34 33 30
29,0,34 30 32 33 43 33 34 33 30 25
29,0,30 32 33 43 33 34 33 30 25 29
23,0,32 33 43 33 34 33 30 25 29 29
32,0,33 43 33 34 33 30 25 29 29 23
38,0,43 33 34 33 30 25 29 29 23 32
45,0,33 34 33 30 25 29 29 23 32 38
36,0,34 33 30 25 29 29 23 32 38 45
34,0,33 30 25 29 29 23 32 38 45 36
29,0,30 25 29 29 23 32 38 45 36 34
53,0,25 29 29 23 32 38 45 36 34 29
43,0,29 29 23 32 38 45 36 34 29 53
30,0,29 23 32 38 45 36 34 29 53 43
29,0,23 32 38 45 36 34 29 53 43 30
44,0,32 38 45 36 34 29 53 43 30 29
30,0,38 45 36 34 29 53 43 30 29 44
32,0,45 36 34 29 53 43 30 29 44 30
49,0,36 34 29 53 43 30 29 44 30 32
48,0,34 29 53 43 30 29 44 30 32 49
58,0,29 53 43 30 29 44 30 32 49 48
45,0,53 43 30 29 44 30 32 49 48 58
49,0,43 30 29 44 30 32 49 48 58 45
61,0,30 29 44 30 32 49 48 58 45 49
34,0,29 44 30 32 49 48 58 45 49 61
45,0,44 30 32 49 48 58 45 49 61 34
32,0,30 32 49 48 58 45 49 61 34 45
29,0,32 49 48 58 45 49 61 34 45 32
54,0,49 48 58 45 49 61 34 45 32 29
36,0,48 58 45 49 61 34 45 32 29 54
46,0,58 45 49 61 34 45 32 29 54 36
62,0,45 49 61 34 45 32 29 54 36 46
44,0,49 61 34 45 32 29 54 36 46 62
30,0,61 34 45 32 29 54 36 46 62 44
28,0,34 45 32 29 54 36 46 62 44 30
30,0,45 32 29 54 36 46 62 44 30 28
29,0,32 29 54 36 46 62 44 30 28 30
50,0,29 54 36 46 62 44 30 28 30 29
42,0,54 36 46 62 44 30 28 30 29 50
22,0,36 46 62 44 30 28 30 29 50 42
36,0,46 62 44 30 28 30 29 50 42 22
20,0,62 44 30 28 30 29 50 42 22 36
29,0,44 30 28 30 29 50 42 22 36 20
45,0,30 28 30 29 50 42 22 36 20 29
57,0,28 30 29 50 42 22 36 20 29 45
37,0,30 29 50 42 22 36 20 29 45 57
52,0,29 50 42 22 36 20 29 45 57 37
46,0,50 42 22 36 20 29 45 57 37 52
37,0,42 22 36 20 29 45 57 37 52 46
64,0,22 36 20 29 45 57 37 52 46 37
54,0,36 20 29 45 57 37 52 46 37 64
24,0,20 29 45 57 37 52 46 37 64 54
46,0,29 45 57 37 52 46 37 64 54 24
47,0,45 57 37 52 46 37 64 54 24 46
32,0,57 37 52 46 37 64 54 24 46 47
23,0,37 52 46 37 64 54 24 46 47 32
36,0,52 46 37 64 54 24 46 47 32 23
41,0,46 37 64 54 24 46 47 32 23 36
19,0,37 64 54 24 46 47 32 23 36 41
31,0,64 54 24 46 47 32 23 36 41 19
30,0,54 24 46 47 32 23 36 41 19 31
32,0,24 46 47 32 23 36 41 19 31 30
30,0,46 47 32 23 36 41 19 31 30 32
18,0,47 32 23 36 41 19 31 30 32 30
22,0,32 23 36 41 19 31 30 32 30 18
26,0,23 36 41 19 31 30 32 30 18 22
23,0,36 41 19 31 30 32 30 18 22 26
14,0,41 19 31 30 32 30 18 22 26 23
53,0,19 31 30 32 30 18 22 26 23 14
25,0,31 30 32 30 18 22 26 23 14 53
21,0,30 32 30 18 22 26 23 14 53 25
31,0,32 30 18 22 26 23 14 53 25 21
11,0,30 18 22 26 23 14 53 25 21 31
37,0,18 22 26 23 14 53 25 21 31 11
29,0,22 26 23 14 53 25 21 31 11 37
33,0,26 23 14 53 25 21 31 11 37 29
35,0,23 14 53 25 21 31 11 37 29 33
66,0,14 53 25 21 31 11 37 29 33 35
61,0,53 25 21 31 11 37 29 33 35 66
42,0,25 21 31 11 37 29 33 35 66 61
36,0,21 31 11 37 29 33 35 66 61 42
31,0,31 11 37 29 33 35 66 61 42 36
27,0,11 37 29 33 35 66 61 42 36 31
20,0,37 29 33 35 66 61 42 36 31 27
26,0,29 33 35 66 61 42 36 31 27 20
52,0,33 35 66 61 42 36 31 27 20 26
68,0,35 66 61 42 36 31 27 20 26 52
102,0,66 61 42 36 31 27 20 26 52 68
70,0,61 42 36 31 27 20 26 52 68 102
49,0,42 36 31 27 20 26 52 68 102 70
52,0,36 31 27 20 26 52 68 102 70 49
35,0,31 27 20 26 52 68 102 70 49 52
52,0,27 20 26 52 68 102 70 49 52 35
48,0,20 26 52 68 102 70 49 52 35 52
46,0,26 52 68 102 70 49 52 35 52 48
83,0,52 68 102 70 49 52 35 52 48 46
66,0,68 102 70 49 52 35 52 48 46 83
62,0,102 70 49 52 35 52 48 46 83 66
89,0,70 49 52 35 52 48 46 83 66 62
87,0,49 52 35 52 48 46 83 66 62 89
56,0,52 35 52 48 46 83 66 62 89 87
69,0,35 52 48 46 83 66 62 89 87 56
40,0,52 48 46 83 66 62 89 87 56 69
49,0,48 46 83 66 62 89 87 56 69 40
54,0,46 83 66 62 89 87 56 69 40 49
47,0,83 66 62 89 87 56 69 40 49 54
63,0,66 62 89 87 56 69 40 49 54 47
62,0,62 89 87 56 69 40 49 54 47 63
41,0,89 87 56 69 40 49 54 47 63 62
45,0,87 56 69 40 49 54 47 63 62 41
55,0,56 69 40 49 54 47 63 62 41 45
58,0,69 40 49 54 47 63 62 41 45 55
72,0,40 49 54 47 63 62 41 45 55 58
68,0,49 54 47 63 62 41 45 55 58 72
40,0,54 47 63 62 41 45 55 58 72 68
26,0,47 63 62 41 45 55 58 72 68 40
40,0,63 62 41 45 55 58 72 68 40 26
43,0,62 41 45 55 58 72 68 40 26 40
53,0,41 45 55 58 72 68 40 26 40 43
58,0,45 55 58 72 68 40 26 40 43 53
56,0,55 58 72 68 40 26 40 43 53 58
46,0,58 72 68 40 26 40 43 53 58 56
55,0,72 68 40 26 40 43 53 58 56 46
45,0,68 40 26 40 43 53 58 56 46 55
43,0,40 26 40 43 53 58 56 46 55 45
55,0,26 40 43 53 58 56 46 55 45 43
39,0,40 43 53 58 56 46 55 45 43 55
50,0,43 53 58 56 46 55 45 43 55 39
59,0,53 58 56 46 55 45 43 55 39 50
98,0,58 56 46 55 45 43 55 39 50 59
62,0,56 46 55 45 43 55 39 50 59 98
63,0,46 55 45 43 55 39 50 59 98 62
74,0,55 45 43 55 39 50 59 98 62 63
56,0,45 43 55 39 50 59 98 62 63 74
63,0,43 55 39 50 59 98 62 63 74 56
76,0,55 39 50 59 98 62 63 74 56 63
59,0,39 50 59 98 62 63 74 56 63 76
61,0,50 59 98 62 63 74 56 63 76 59
56,0,59 98 62 63 74 56 63 76 59 61
53,0,98 62 63 74 56 63 76 59 61 56
58,0,62 63 74 56 63 76 59 61 56 53
66,0,63 74 56 63 76 59 61 56 53 58
63,0,74 56 63 76 59 61 56 53 58 66
79,0,56 63 76 59 61 56 53 58 66 63
70,0,63 76 59 61 56 53 58 66 63 79
64,0,76 59 61 56 53 58 66 63 79 70
42,0,59 61 56 53 58 66 63 79 70 64
49,0,61 56 53 58 66 63 79 70 64 42
45,0,56 53 58 66 63 79 70 64 42 49
49,0,53 58 66 63 79 70 64 42 49 45
61,0,58 66 63 79 70 64 42 49 45 49
74,0,66 63 79 70 64 42 49 45 49 61
50,0,63 79 70 64 42 49 45 49 61 74
42,0,79 70 64 42 49 45 49 61 74 50
47,0,70 64 42 49 45 49 61 74 50 42
53,0,64 42 49 45 49 61 74 50 42 47
50,0,42 49 45 49 61 74 50 42 47 53
32,0,49 45 49 61 74 50 42 47 53 50
51,0,45 49 61 74 50 42 47 53 50 32
47,0,49 61 74 50 42 47 53 50 32 51
57,0,61 74 50 42 47 53 50 32 51 47
43,0,74 50 42 47 53 50 32 51 47 57
43,0,50 42 47 53 50 32 51 47 57 43
29,0,42 47 53 50 32 51 47 57 43 43
64,0,47 53 50 32 51 47 57 43 43 29
69,0,53 50 32 51 47 57 43 43 29 64
36,0,50 32 51 47 57 43 43 29 64 69
48,0,32 51 47 57 43 43 29 64 69 36
53,0,51 47 57 43 43 29 64 69 36 48
69,0,47 57 43 43 29 64 69 36 48 53
64,0,57 43 43 29 64 69 36 48 53 69
57,0,43 43 29 64 69 36 48 53 69 64
44,0,43 29 64 69 36 48 53 69 64 57
59,0,29 64 69 36 48 53 69 64 57 44
61,0,64 69 36 48 53 69 64 57 44 59
80,0,69 36 48 53 69 64 57 44 59 61
79,0,36 48 53 69 64 57 44 59 61 80
69,0,48 53 69 64 57 44 59 61 80 79
79,0,53 69 64 57 44 59 61 80 79 69
74,0,69 64 57 44 59 61 80 79 69 79
76,0,64 57 44 59 61 80 79 69 79 74
39,0,57 44 59 61 80 79 69 79 74 76
58,0,44 59 61 80 79 69 79 74 76 39
31,0,59 61 80 79 69 79 74 76 39 58
42,0,61 80 79 69 79 74 76 39 58 31
68,0,80 79 69 79 74 76 39 58 31 42
63,0,79 69 79 74 76 39 58 31 42 68
51,0,69 79 74 76 39 58 31 42 68 63
51,0,79 74 76 39 58 31 42 68 63 51
48,0,74 76 39 58 31 42 68 63 51 51
36,0,76 39 58 31 42 68 63 51 51 48
46,0,39 58 31 42 68 63 51 51 48 36
31,0,58 31 42 68 63 51 51 48 36 46
62,0,31 42 68 63 51 51 48 36 46 31
80,0,42 68 63 51 51 48 36 46 31 62
47,0,68 63 51 51 48 36 46 31 62 80
56,0,63 51 51 48 36 46 31 62 80 47
56,0,51 51 48 36 46 31 62 80 47 56
52,0,51 48 36 46 31 62 80 47 56 56
49,0,48 36 46 31 62 80 47 56 56 52
71,0,36 46 31 62 80 47 56 56 52 49
53,0,46 31 62 80 47 56 56 52 49 71
47,0,31 62 80 47 56 56 52 49 71 53
73,0,62 80 47 56 56 52 49 71 53 47
40,0,80 47 56 56 52 49 71 53 47 73
58,0,47 56 56 52 49 71 53 47 73 40
60,0,56 56 52 49 71 53 47 73 40 58
37,0,56 52 49 71 53 47 73 40 58 60
54,0,52 49 71 53 47 73 40 58 60 37
59,0,49 71 53 47 73 40 58 60 37 54
61,0,71 53 47 73 40 58 60 37 54 59
53,0,53 47 73 40 58 60 37 54 59 61
52,0,47 73 40 58 60 37 54 59 61 53
43,0,73 40 58 60 37 54 59 61 53 52
27,0,40 58 60 37 54 59 61 53 52 43
39,0,58 60 37 54 59 61 53 52 43 27
32,0,60 37 54 59 61 53 52 43 27 39
36,0,37 54 59 61 53 52 43 27 39 32
35,0,54 59 61 53 52 43 27 39 32 36
27,0,59 61 53 52 43 27 39 32 36 35
58,0,61 53 52 43 27 39 32 36 35 27
47,0,53 52 43 27 39 32 36 35 27 58
35,0,52 43 27 39 32 36 35 27 58 47
32,0,43 27 39 32 36 35 27 58 47 35
62,0,27 39 32 36 35 27 58 47 35 32
66,0,39 32 36 35 27 58 47 35 32 62
57,0,32 36 35 27 58 47 35 32 62 66
50,0,36 35 27 58 47 35 32 62 66 57
71,0,35 27 58 47 35 32 62 66 57 50
41,0,27 58 47 35 32 62 66 57 50 71
56,0,58 47 35 32 62 66 57 50 71 41
61,0,47 35 32 62 66 57 50 71 41 56
69,0,35 32 62 66 57 50 71 41 56 61
65,0,32 62 66 57 50 71 41 56 61 69
57,0,62 66 57 50 71 41 56 61 69 65
83,0,66 57 50 71 41 56 61 69 65 57
80,0,57 50 71 41 56 61 69 65 57 83
54,0,50 71 41 56 61 69 65 57 83 80
50,0,71 41 56 61 69 65 57 83 80 54
34,0,41 56 61 69 65 57 83 80 54 50
36,0,56 61 69 65 57 83 80 54 50 34
45,0,61 69 65 57 83 80 54 50 34 36
41,0,69 65 57 83 80 54 50 34 36 45
38,0,65 57 83 80 54 50 34 36 45 41
36,0,57 83 80 54 50 34 36 45 41 38
39,0,83 80 54 50 34 36 45 41 38 36
28,0,80 54 50 34 36 45 41 38 36 39
43,0,54 50 34 36 45 41 38 36 39 28
44,0,50 34 36 45 41 38 36 39 28 43
42,0,34 36 45 41 38 36 39 28 43 44
47,0,36 45 41 38 36 39 28 43 44 42
30,0,45 41 38 36 39 28 43 44 42 47
45,0,41 38 36 39 28 43 44 42 47 30
41,0,38 36 39 28 43 44 42 47 30 45
57,0,36 39 28 43 44 42 47 30 45 41
44,0,39 28 43 44 42 47 30 45 41 57
61,0,28 43 44 42 47 30 45 41 57 44
49,0,43 44 42 47 30 45 41 57 44 61
45,0,44 42 47 30 45 41 57 44 61 49
26,0,42 47 30 45 41 57 44 61 49 45
37,0,47 30 45 41 57 44 61 49 45 26
45,0,30 45 41 57 44 61 49 45 26 37
47,0,45 41 57 44 61 49 45 26 37 45
36,0,41 57 44 61 49 45 26 37 45 47
45,0,57 44 61 49 45 26 37 45 47 36
51,0,44 61 49 45 26 37 45 47 36 45
38,0,61 49 45 26 37 45 47 36 45 51
31,0,49 45 26 37 45 47 36 45 51 38
31,0,45 26 37 45 47 36 45 51 38 31
32,0,26 37 45 47 36 45 51 38 31 31
48,0,37 45 47 36 45 51 38 31 31 32
50,0,45 47 36 45 51 38 31 31 32 48
39,0,47 36 45 51 38 31 31 32 48 50
65,0,36 45 51 38 31 31 32 48 50 39
62,0,45 51 38 31 31 32 48 50 39 65
62,0,51 38 31 31 32 48 50 39 65 62
48,0,38 31 31 32 48 50 39 65 62 62
56,0,31 31 32 48 50 39 65 62 62 48
52,0,31 32 48 50 39 65 62 62 48 56
45,0,32 48 50 39 65 62 62 48 56 52
57,0,48 50 39 65 62 62 48 56 52 45
68,0,50 39 65 62 62 48 56 52 45 57
37,0,39 65 62 62 48 56 52 45 57 68
55,0,65 62 62 48 56 52 45 57 68 37
41,0,62 62 48 56 52 45 57 68 37 55
42,0,62 48 56 52 45 57 68 37 55 41
52,0,48 56 52 45 57 68 37 55 41 42
36,0,56 52 45 57 68 37 55 41 42 52
34,0,52 45 57 68 37 55 41 42 52 36
32,0,45 57 68 37 55 41 42 52 36 34
33,0,57 68 37 55 41 42 52 36 34 32
43,0,68 37 55 41 42 52 36 34 32 33
30,0,37 55 41 42 52 36 34 32 33 43
29,0,55 41 42 52 36 34 32 33 43 30
26,0,41 42 52 36 34 32 33 43 30 29
18,0,42 52 36 34 32 33 43 30 29 26
20,0,52 36 34 32 33 43 30 29 26 18
21,0,36 34 32 33 43 30 29 26 18 20
34,0,34 32 33 43 30 29 26 18 20 21
43,0,32 33 43 30 29 26 18 20 21 34
31,0,33 43 30 29 26 18 20 21 34 43
28,0,43 30 29 26 18 20 21 34 43 31
35,0,30 29 26 18 20 21 34 43 31 28
27,0,29 26 18 20 21 34 43 31 28 35
20,0,26 18 20 21 34 43 31 28 35 27
35,0,18 20 21 34 43 31 28 35 27 20
31,0,20 21 34 43 31 28 35 27 20 35
54,0,21 34 43 31 28 35 27 20 35 31
21,0,34 43 31 28 35 27 20 35 31 54
30,0,43 31 28 35 27 20 35 31 54 21
26,0,31 28 35 27 20 35 31 54 21 30
32,0,28 35 27 20 35 31 54 21 30 26
39,0,35 27 20 35 31 54 21 30 26 32
37,0,27 20 35 31 54 21 30 26 32 39
39,0,20 35 31 54 21 30 26 32 39 37
28,0,35 31 54 21 30 26 32 39 37 39
33,0,31 54 21 30 26 32 39 37 39 28
46,0,54 21 30 26 32 39 37 39 28 33
64,0,21 30 26 32 39 37 39 28 33 46
58,0,30 26 32 39 37 39 28 33 46 64
33,0,26 32 39 37 39 28 33 46 64 58
25,0,32 39 37 39 28 33 46 64 58 33
38,0,39 37 39 28 33 46 64 58 33 25
28,0,37 39 28 33 46 64 58 33 25 38
30,0,39 28 33 46 64 58 33 25 38 28
23,0,28 33 46 64 58 33 25 38 28 30
30,0,33 46 64 58 33 25 38 28 30 23
25,0,46 64 58 33 25 38 28 30 23 30
26,0,64 58 33 25 38 28 30 23 30 25
27,0,58 33 25 38 28 30 23 30 25 26
23,0,33 25 38 28 30 23 30 25 26 27
30,0,25 38 28 30 23 30 25 26 27 23
58,0,38 28 30 23 30 25 26 27 23 30
20,0,28 30 23 30 25 26 27 23 30 58
35,0,30 23 30 25 26 27 23 30 58 20
18,0,23 30 25 26 27 23 30 58 20 35
31,0,30 25 26 27 23 30 58 20 35 18
29,0,25 26 27 23 30 58 20 35 18 31
33,0,26 27 23 30 58 20 35 18 31 29
25,0,27 23 30 58 20 35 18 31 29 33
37,0,23 30 58 20 35 18 31 29 33 25
46,0,30 58 20 35 18 31 29 33 25 37
46,0,58 20 35 18 31 29 33 25 37 46
37,0,20 35 18 31 29 33 25 37 46 46
47,0,35 18 31 29 33 25 37 46 46 37
31,0,18 31 29 33 25 37 46 46 37 47
18,0,31 29 33 25 37 46 46 37 47 31
31,0,29 33 25 37 46 46 37 47 31 18
25,0,33 25 37 46 46 37 47 31 18 31
35,0,25 37 46 46 37 47 31 18 31 25
21,0,37 46 46 37 47 31 18 31 25 35
20,0,46 46 37 47 31 18 31 25 35 21
20,0,46 37 47 31 18 31 25 35 21 20
38,0,37 47 31 18 31 25 35 21 20 20
18,0,47 31 18 31 25 35 21 20 20 38
35,0,31 18 31 25 35 21 20 20 38 18
56,0,18 31 25 35 21 20 20 38 18 35
19,0,31 25 35 21 20 20 38 18 35 56
13,0,25 35 21 20 20 38 18 35 56 19
41,0,35 21 20 20 38 18 35 56 19 13
30,0,21 20 20 38 18 35 56 19 13 41
25,0,20 20 38 18 35 56 19 13 41 30
26,0,20 38 18 35 56 19 13 41 30 25
32,0,38 18 35 56 19 13 41 30 25 26
34,0,18 35 56 19 13 41 30 25 26 32
34,0,35 56 19 13 41 30 25 26 32 34
33,0,56 19 13 41 30 25 26 32 34 34
28,0,19 13 41 30 25 26 32 34 34 33
40,0,13 41 30 25 26 32 34 34 33 28
48,0,41 30 25 26 32 34 34 33 28 40
36,0,30 25 26 32 34 34 33 28 40 48
52,0,25 26 32 34 34 33 28 40 48 36
57,0,26 32 34 34 33 28 40 48 36 52
25,0,32 34 34 33 28 40 48 36 52 57
38,0,34 34 33 28 40 48 36 52 57 25
51,0,34 33 28 40 48 36 52 57 25 38
43,0,33 28 40 48 36 52 57 25 38 51
39,0,28 40 48 36 52 57 25 38 51 43
43,0,40 48 36 52 57 25 38 51 43 39
33,0,48 36 52 57 25 38 51 43 39 43
26,0,36 52 57 25 38 51 43 39 43 33
30,0,52 57 25 38 51 43 39 43 33 26
49,0,57 25 38 51 43 39 43 33 26 30
37,0,25 38 51 43 39 43 33 26 30 49
32,0,38 51 43 39 43 33 26 30 49 37
51,0,51 43 39 43 33 26 30 49 37 32
33,0,43 39 43 33 26 30 49 37 32 51
39,0,39 43 33 26 30 49 37 32 51 33
42,0,43 33 26 30 49 37 32 51 33 39
44,0,33 26 30 49 37 32 51 33 39 42
58,0,26 30 49 37 32 51 33 39 42 44
44,0,30 49 37 32 51 33 39 42 44 58
32,0,49 37 32 51 33 39 42 44 58 44
25,0,37 32 51 33 39 42 44 58 44 32
55,0,32 51 33 39 42 44 58 44 32 25
34,0,51 33 39 42 44 58 44 32 25 55
48,0,33 39 42 44 58 44 32 25 55 34
48,0,39 42 44 58 44 32 25 55 34 48
51,0,42 44 58 44 32 25 55 34 48 48
46,0,44 58 44 32 25 55 34 48 48 51
40,0,58 44 32 25 55 34 48 48 51 46
40,0,44 32 25 55 34 48 48 51 46 40
50,0,32 25 55 34 48 48 51 46 40 40
43,0,25 55 34 48 48 51 46 40 40 50
67,0,55 34 48 48 51 46 40 40 50 43
58,0,34 48 48 51 46 40 40 50 43 67
44,0,48 48 51 46 40 40 50 43 67 58
40,0,48 51 46 40 40 50 43 67 58 44
36,0,51 46 40 40 50 43 67 58 44 40
32,0,46 40 40 50 43 67 58 44 40 36
50,0,40 40 50 43 67 58 44 40 36 32
73,0,40 50 43 67 58 44 40 36 32 50
59,0,50 43 67 58 44 40 36 32 50 73
57,0,43 67 58 44 40 36 32 50 73 59
63,0,67 58 44 40 36 32 50 73 59 57
65,0,58 44 40 36 32 50 73 59 57 63
36,0,44 40 36 32 50 73 59 57 63 65
49,0,40 36 32 50 73 59 57 63 65 36
50,0,36 32 50 73 59 57 63 65 36 49
54,0,32 50 73 59 57 63 65 36 49 50
68,0,50 73 59 57 63 65 36 49 50 54
60,0,73 59 57 63 65 36 49 50 54 68
70,0,59 57 63 65 36 49 50 54 68 60
67,0,57 63 65 36 49 50 54 68 60 70
97,0,63 65 36 49 50 54 68 60 70 67
55,0,65 36 49 50 54 68 60 70 67 97
52,0,36 49 50 54 68 60 70 67 97 55
52,0,49 50 54 68 60 70 67 97 55 52
59,0,50 54 68 60 70 67 97 55 52 52
55,0,54 68 60 70 67 97 55 52 52 59
47,0,68 60 70 67 97 55 52 52 59 55
63,0,60 70 67 97 55 52 52 59 55 47
54,0,70 67 97 55 52 52 59 55 47 63
53,0,67 97 55 52 52 59 55 47 63 54
56,0,97 55 52 52 59 55 47 63 54 53
55,0,55 52 52 59 55 47 63 54 53 56
55,0,52 52 59 55 47 63 54 53 56 55
44,0,52 59 55 47 63 54 53 56 55 55
47,0,59 55 47 63 54 53 56 55 55 44
53,0,55 47 63 54 53 56 55 55 44 47
62,0,47 63 54 53 56 55 55 44 47 53
68,0,63 54 53 56 55 55 44 47 53 62
45,0,54 53 56 55 55 44 47 53 62 68
51,0,53 56 55 55 44 47 53 62 68 45
54,0,56 55 55 44 47 53 62 68 45 51
62,0,55 55 44 47 53 62 68 45 51 54
46,0,55 44 47 53 62 68 45 51 54 62
40,0,44 47 53 62 68 45 51 54 62 46
35,0,47 53 62 68 45 51 54 62 46 40
44,0,53 62 68 45 51 54 62 46 40 35
55,0,62 68 45 51 54 62 46 40 35 44
50,0,68 45 51 54 62 46 40 35 44 55
46,0,45 51 54 62 46 40 35 44 55 50
60,0,51 54 62 46 40 35 44 55 50 46
46,0,54 62 46 40 35 44 55 50 46 60
69,0,62 46 40 35 44 55 50 46 60 46
55,0,46 40 35 44 55 50 46 60 46 69
70,0,40 35 44 55 50 46 60 46 69 55
67,0,35 44 55 50 46 60 46 69 55 70
58,0,44 55 50 46 60 46 69 55 70 67
72,0,55 50 46 60 46 69 55 70 67 58
63,0,50 46 60 46 69 55 70 67 58 72
78,0,46 60 46 69 55 70 67 58 72 63
55,0,60 46 69 55 70 67 58 72 63 78
81,0,46 69 55 70 67 58 72 63 78 55
90,0,69 55 70 67 58 72 63 78 55 81
70,0,55 70 67 58 72 63 78 55 81 90
88,0,70 67 58 72 63 78 55 81 90 70
67,0,67 58 72 63 78 55 81 90 70 88
58,0,58 72 63 78 55 81 90 70 88 67
56,0,72 63 78 55 81 90 70 88 67 58
51,0,63 78 55 81 90 70 88 67 58 56
51,0,78 55 81 90 70 88 67 58 56 51
54,0,55 81 90 70 88 67 58 56 51 51
46,0,81 90 70 88 67 58 56 51 51 54
31,0,90 70 88 67 58 56 51 51 54 46
37,0,70 88 67 58 56 51 51 54 46 31
38,0,88 67 58 56 51 51 54 46 31 37
49,0,67 58 56 51 51 54 46 31 37 38
43,0,58 56 51 51 54 46 31 37 38 49
41,0,56 51 51 54 46 31 37 38 49 43
38,0,51 51 54 46 31 37 38 49 43 41
48,0,51 54 46 31 37 38 49 43 41 38
43,0,54 46 31 37 38 49 43 41 38 48
47,0,46 31 37 38 49 43 41 38 48 43
40,0,31 37 38 49 43 41 38 48 43 47
